Time	RB	Sinr
2.589 	5 	15.9226
2.59 	3 	20.4098
2.59 	4 	20.1315
2.59 	5 	16.5833
2.59 	0 	34.7119
2.59 	1 	38.7644
2.59 	2 	42.2277
2.591 	0 	30.937
2.591 	3 	30.3582
2.591 	4 	35.54
2.591 	1 	25.6692
2.591 	2 	25.3085
2.591 	5 	13.5875
2.592 	2 	23.8472
2.592 	3 	23.6481
2.592 	1 	11.1742
2.592 	4 	14.0184
2.592 	5 	16.5321
2.592 	0 	16.3877
2.593 	0 	15.4796
2.593 	3 	15.8085
2.593 	4 	22.06
2.593 	1 	14.2216
2.593 	5 	14.2074
2.593 	2 	16.195
2.594 	1 	16.7848
2.594 	3 	11.9285
2.594 	5 	18.7062
2.594 	2 	14.8648
2.594 	0 	16.9605
2.594 	4 	17.9655
2.595 	1 	13.2683
2.595 	3 	10.6414
2.595 	5 	13.1415
2.595 	0 	24.1429
2.595 	2 	13.371
2.595 	4 	12.5062
2.596 	3 	14.5502
2.596 	5 	16.4855
2.596 	1 	19.2315
2.596 	0 	16.7594
2.596 	4 	16.585
2.596 	2 	16.1819
2.597 	0 	15.943
2.597 	2 	17.1291
2.597 	3 	15.8903
2.597 	4 	17.0499
2.597 	5 	16.969
2.597 	1 	14.7443
2.598 	3 	18.4854
2.598 	5 	14.3056
2.598 	0 	11.9061
2.598 	4 	14.3785
2.598 	1 	14.1959
2.598 	2 	14.9926
2.599 	0 	18.6573
2.599 	1 	11.9623
2.599 	3 	10.9942
2.599 	4 	17.6592
2.599 	5 	12.5248
2.599 	2 	13.0435
2.6 	1 	20.1304
2.6 	0 	16.9357
2.6 	3 	12.2301
2.6 	2 	16.0911
2.6 	4 	15.6327
2.6 	5 	15.3019
2.601 	5 	16.3091
2.601 	1 	14.857
2.601 	3 	11.4059
2.601 	0 	17.0717
2.601 	4 	17.5293
2.601 	2 	13.0041
2.602 	4 	14.5001
2.602 	0 	16.3775
2.602 	2 	16.867
2.602 	3 	14.8023
2.602 	1 	13.4582
2.602 	5 	12.7164
2.603 	5 	16.2002
2.603 	3 	15.8449
2.603 	4 	16.8354
2.603 	2 	15.0188
2.603 	0 	16.8729
2.603 	1 	14.5738
2.604 	1 	15.3878
2.604 	5 	11.5334
2.604 	4 	17.2401
2.604 	0 	10.3387
2.604 	2 	12.9086
2.604 	3 	10.6474
2.605 	0 	13.5647
2.605 	3 	12.2315
2.605 	4 	14.5343
2.605 	5 	16.0682
2.605 	1 	14.1675
2.605 	2 	14.9894
2.606 	3 	13.4027
2.606 	2 	14.9662
2.606 	0 	14.2997
2.606 	1 	12.4371
2.621 	3 	25.2789
2.621 	4 	40.5416
2.621 	5 	40.2346
2.621 	0 	62.9708
2.621 	1 	60.7676
2.621 	2 	66.1836
2.622 	3 	21.2368
2.622 	1 	18.2276
2.622 	2 	20.2256
2.622 	4 	16.6882
2.622 	0 	30.0063
2.622 	5 	33.5285
2.623 	0 	24.6106
2.623 	1 	23.3854
2.623 	2 	21.2902
2.623 	3 	22.5735
2.623 	4 	17.988
2.623 	5 	23.0676
2.624 	0 	16.5772
2.624 	2 	19.1481
2.624 	1 	22.1164
2.624 	3 	22.6648
2.624 	4 	22.7703
2.624 	5 	20.9914
2.625 	0 	16.6173
2.625 	1 	17.1487
2.625 	2 	17.2596
2.625 	3 	15.3477
2.625 	4 	19.8375
2.625 	5 	15.193
2.626 	1 	12.1836
2.626 	2 	11.6935
2.626 	0 	12.5159
2.626 	3 	14.5853
2.626 	4 	16.8391
2.626 	5 	16.0138
2.627 	3 	16.2425
2.627 	0 	17.778
2.627 	2 	18.7982
2.627 	4 	15.3026
2.627 	5 	16.6802
2.627 	1 	11.1732
2.628 	0 	16.1438
2.628 	1 	16.6956
2.628 	3 	15.0693
2.628 	5 	14.6788
2.628 	2 	10.3338
2.628 	4 	13.4315
2.629 	0 	15.1111
2.629 	3 	14.5169
2.629 	5 	15.035
2.629 	2 	12.2947
2.629 	4 	14.2812
2.629 	1 	12.6452
2.63 	0 	17.7074
2.63 	5 	19.2186
2.63 	1 	25.0575
2.63 	2 	21.6716
2.63 	3 	25.3354
2.63 	4 	23.1385
2.631 	0 	14.8466
2.631 	1 	19.3314
2.631 	5 	15.2489
2.631 	2 	19.7909
2.631 	3 	18.7409
2.631 	4 	40.6914
2.632 	2 	18.2362
2.632 	0 	32.0192
2.632 	1 	34.171
2.632 	3 	14.5137
2.632 	4 	14.0077
2.632 	5 	14.8298
2.633 	0 	16.6833
2.633 	3 	16.0238
2.633 	4 	14.2896
2.633 	1 	12.1109
2.633 	2 	11.5227
2.633 	5 	22.6189
2.634 	1 	21.8696
2.634 	3 	22.8662
2.634 	2 	10.8123
2.634 	4 	12.8485
2.634 	5 	8.81787
2.634 	0 	13.4742
2.635 	2 	19.0355
2.635 	0 	16.1103
2.635 	1 	16.3972
2.635 	3 	15.3251
2.635 	5 	14.743
2.635 	4 	16.6165
2.636 	1 	20.7908
2.636 	5 	19.9787
2.636 	0 	14.7983
2.636 	4 	13.2738
2.636 	2 	18.1365
2.636 	3 	16.4957
2.637 	0 	16.603
2.637 	1 	17.4801
2.637 	2 	16.4738
2.637 	5 	17.1059
2.637 	3 	14.461
2.637 	4 	11.3874
2.638 	1 	18.6925
2.638 	2 	20.1743
2.638 	3 	19.6609
2.638 	5 	17.8822
2.638 	0 	13.4885
2.638 	4 	12.969
2.639 	1 	19.1365
2.639 	2 	17.5247
2.639 	0 	18.6627
2.639 	3 	12.8937
2.639 	5 	15.0534
2.639 	4 	16.4169
2.64 	0 	16.2673
2.64 	3 	15.4879
2.64 	4 	14.4431
2.64 	1 	15.9976
2.64 	2 	10.0102
2.64 	5 	14.6867
2.641 	1 	21.0542
2.641 	2 	17.511
2.641 	4 	18.4273
2.641 	5 	20.402
2.641 	0 	15.0839
2.641 	3 	13.1252
2.642 	0 	18.8007
2.642 	1 	15.3664
2.642 	2 	18.9656
2.642 	3 	14.857
2.642 	5 	15.0659
2.642 	4 	16.2233
2.643 	0 	14.324
2.643 	2 	13.1537
2.643 	3 	14.195
2.643 	5 	15.1378
2.643 	4 	11.9342
2.643 	1 	11.9192
2.644 	2 	17.7172
2.644 	0 	15.6866
2.644 	1 	15.5468
2.644 	4 	12.0246
2.644 	3 	15.3943
2.644 	5 	14.5766
2.645 	0 	15.2061
2.645 	2 	10.3326
2.645 	1 	9.60353
2.645 	3 	13.5373
2.645 	4 	15.9889
2.645 	5 	13.9503
2.646 	2 	9.07083
2.646 	4 	11.4988
2.646 	0 	13.3028
2.646 	1 	12.7212
2.646 	3 	13.0633
2.646 	5 	9.72571
2.647 	1 	18.6838
2.647 	0 	15.6458
2.647 	2 	18.7585
2.647 	3 	14.9489
2.647 	4 	11.8753
2.647 	5 	14.9783
2.648 	0 	15.24
2.648 	2 	18.7005
2.648 	4 	10.415
2.648 	1 	14.9533
2.648 	3 	15.3344
2.648 	5 	14.4039
2.649 	1 	10.888
2.649 	2 	13.2044
2.649 	3 	13.7156
2.649 	0 	15.2406
2.649 	5 	11.3135
2.649 	4 	10.9757
2.65 	0 	19.0202
2.65 	3 	13.9638
2.65 	4 	10.3191
2.65 	2 	8.35805
2.65 	1 	13.5657
2.65 	5 	8.99404
2.651 	0 	15.2257
2.651 	3 	14.0381
2.651 	2 	8.16787
2.651 	4 	10.567
2.651 	5 	4.3876
2.651 	1 	13.7459
2.652 	1 	6.79877
2.652 	3 	14.1087
2.652 	0 	11.5835
2.652 	2 	7.9726
2.652 	4 	10.3413
2.652 	5 	5.24447
2.653 	0 	11.931
2.653 	1 	6.20274
2.653 	3 	14.1759
2.653 	4 	10.1146
2.653 	5 	5.3403
2.653 	2 	7.77205
2.654 	1 	5.51616
2.654 	2 	8.61669
2.654 	0 	11.7326
2.655 	0 	11.7968
2.661 	3 	38.8683
2.661 	4 	38.6072
2.661 	5 	39.1876
2.661 	0 	66.0656
2.661 	1 	62.1837
2.661 	2 	49.0451
2.662 	0 	33.3261
2.662 	1 	34.2869
2.662 	2 	33.9925
2.662 	4 	34.7293
2.662 	3 	23.2387
2.662 	5 	15.4777
2.663 	0 	24.6531
2.663 	1 	14.3364
2.663 	3 	23.0403
2.663 	4 	26.4728
2.663 	5 	24.1085
2.663 	2 	22.4622
2.664 	0 	11.798
2.664 	1 	18.2786
2.664 	2 	18.2349
2.664 	3 	15.9025
2.664 	4 	19.2559
2.664 	5 	17.3596
2.665 	0 	15.376
2.665 	2 	18.9258
2.665 	3 	17.9922
2.665 	4 	15.1054
2.665 	5 	17.3912
2.665 	1 	14.3058
2.666 	0 	20.8366
2.666 	1 	20.4976
2.666 	2 	22.6837
2.666 	3 	21.7276
2.666 	4 	19.4087
2.666 	5 	14.7669
2.667 	0 	16.7994
2.667 	1 	15.8171
2.667 	5 	14.5955
2.667 	2 	14.5416
2.667 	3 	9.49271
2.667 	4 	12.3261
2.668 	1 	13.5258
2.668 	3 	14.6908
2.668 	0 	11.0952
2.668 	2 	11.9424
2.668 	5 	14.011
2.668 	4 	14.9444
2.669 	4 	11.3053
2.669 	5 	13.1928
2.669 	0 	18.6562
2.669 	1 	16.0059
2.669 	2 	15.6777
2.669 	3 	15.1468
2.67 	0 	13.9078
2.67 	2 	9.51326
2.67 	4 	11.5959
2.67 	5 	15.2038
2.67 	1 	15.7247
2.67 	3 	8.02107
2.671 	4 	19.5475
2.671 	2 	13.2993
2.671 	3 	14.8125
2.671 	0 	11.9968
2.671 	1 	10.026
2.671 	5 	11.0753
2.672 	0 	12.9481
2.672 	2 	19.2251
2.672 	3 	19.1589
2.672 	4 	18.361
2.672 	5 	17.3291
2.672 	1 	20.3072
2.673 	0 	9.54276
2.673 	1 	15.0938
2.673 	2 	16.1572
2.673 	4 	11.257
2.673 	5 	15.2426
2.673 	3 	13.4598
2.674 	5 	15.7328
2.674 	0 	25.7681
2.674 	4 	20.3309
2.674 	2 	17.5876
2.674 	3 	14.2409
2.674 	1 	15.8924
2.675 	4 	12.388
2.675 	5 	12.1542
2.675 	0 	13.5634
2.675 	1 	14.0342
2.675 	3 	24.0611
2.675 	2 	15.1422
2.676 	0 	12.1471
2.676 	2 	20.3903
2.676 	1 	9.91607
2.676 	3 	12.0765
2.676 	5 	13.6696
2.676 	4 	15.2875
2.677 	5 	15.5319
2.677 	1 	15.4523
2.677 	2 	21.275
2.677 	4 	20.9501
2.677 	0 	14.3567
2.677 	3 	14.7842
2.678 	0 	17.8124
2.678 	5 	16.179
2.678 	3 	24.094
2.678 	4 	15.3112
2.678 	1 	15.9919
2.678 	2 	15.2592
2.679 	2 	18.369
2.679 	3 	18.029
2.679 	4 	12.8803
2.679 	0 	11.524
2.679 	1 	11.3928
2.679 	5 	11.7968
2.68 	4 	13.5846
2.68 	5 	15.5834
2.68 	1 	15.385
2.68 	2 	16.2754
2.68 	0 	14.2234
2.68 	3 	13.959
2.681 	0 	17.6105
2.681 	3 	16.0592
2.681 	5 	19.5424
2.681 	4 	15.3037
2.681 	1 	16.0234
2.681 	2 	15.3239
2.682 	2 	11.6965
2.682 	4 	21.7237
2.682 	0 	14.5908
2.682 	3 	14.661
2.682 	1 	12.6179
2.682 	5 	13.151
2.683 	0 	18.0071
2.683 	5 	15.5846
2.683 	3 	13.6854
2.683 	4 	15.2703
2.683 	1 	16.0242
2.683 	2 	15.3389
2.684 	2 	11.4669
2.684 	4 	13.308
2.684 	3 	14.5843
2.684 	0 	14.6132
2.684 	1 	11.9294
2.684 	5 	12.0212
2.685 	5 	15.5577
2.685 	0 	9.42479
2.685 	3 	13.2803
2.685 	4 	15.2142
2.685 	1 	16.0087
2.685 	2 	15.3319
2.686 	2 	14.374
2.686 	3 	14.4907
2.686 	0 	14.7707
2.686 	5 	12.0685
2.686 	4 	15.1775
2.686 	1 	15.9948
2.687 	0 	11.7658
2.687 	4 	13.4809
2.687 	5 	8.27399
2.687 	3 	13.2484
2.687 	1 	15.9768
2.687 	2 	15.3029
2.688 	0 	14.9063
2.688 	1 	12.2324
2.688 	3 	6.74519
2.688 	2 	14.3566
2.701 	0 	57.0235
2.701 	1 	55.1416
2.701 	2 	65.7681
2.701 	3 	64.5415
2.701 	4 	69.1096
2.701 	5 	67.5362
2.702 	1 	29.828
2.702 	0 	33.9085
2.702 	2 	39.0998
2.702 	3 	32.1002
2.702 	4 	36.8199
2.702 	5 	33.2878
2.703 	0 	20.7582
2.703 	2 	22.7874
2.703 	3 	21.531
2.703 	4 	16.2293
2.703 	1 	22.6765
2.703 	5 	19.7891
2.704 	0 	16.3287
2.704 	1 	17.7408
2.704 	2 	20.5003
2.704 	3 	15.2096
2.704 	4 	15.6913
2.704 	5 	12.1425
2.705 	4 	18.1427
2.705 	0 	23.7119
2.705 	1 	24.6185
2.705 	2 	18.6194
2.705 	3 	21.8167
2.705 	5 	22.979
2.706 	2 	16.723
2.706 	0 	22.8584
2.706 	1 	22.2357
2.706 	3 	21.8666
2.706 	4 	22.8193
2.706 	5 	22.8208
2.707 	0 	17.0304
2.707 	5 	16.996
2.707 	1 	14.7677
2.707 	2 	13.8066
2.707 	3 	15.8552
2.707 	4 	11.4022
2.708 	2 	15.4109
2.708 	4 	14.6151
2.708 	5 	13.3506
2.708 	0 	14.7119
2.708 	1 	16.0807
2.708 	3 	14.3749
2.709 	0 	14.3792
2.709 	1 	14.355
2.709 	2 	13.2665
2.709 	3 	11.8368
2.709 	4 	14.2113
2.709 	5 	15.3322
2.71 	3 	13.3081
2.71 	0 	15.2736
2.71 	2 	15.2254
2.71 	5 	13.4818
2.71 	1 	12.3661
2.71 	4 	12.54
2.711 	0 	9.34103
2.711 	1 	12.2
2.711 	2 	14.6398
2.711 	3 	10.224
2.711 	4 	11.7064
2.711 	5 	13.2164
2.712 	1 	32.6546
2.712 	2 	28.7563
2.712 	3 	31.1539
2.712 	4 	24.2334
2.712 	0 	26.3199
2.712 	5 	19.4418
2.713 	0 	8.73897
2.713 	1 	18.3553
2.713 	3 	16.942
2.713 	4 	17.5016
2.713 	5 	15.3783
2.713 	2 	17.5112
2.714 	1 	18.5623
2.714 	2 	21.8059
2.714 	3 	19.4498
2.714 	0 	14.5285
2.714 	4 	38.4668
2.714 	5 	36.385
2.715 	0 	13.9242
2.715 	2 	12.7159
2.715 	4 	13.1051
2.715 	5 	12.8597
2.715 	1 	13.3216
2.715 	3 	12.8148
2.716 	0 	15.6163
2.716 	1 	17.9899
2.716 	4 	11.3011
2.716 	5 	16.618
2.716 	2 	19.1141
2.716 	3 	15.9095
2.717 	2 	15.5802
2.717 	4 	21.4945
2.717 	0 	24.1346
2.717 	1 	24.7668
2.717 	3 	17.6131
2.717 	5 	23.2194
2.718 	2 	17.8403
2.718 	0 	21.6159
2.718 	3 	22.5558
2.718 	5 	18.995
2.718 	1 	11.7852
2.718 	4 	12.5856
2.719 	2 	15.9947
2.719 	5 	14.3806
2.719 	0 	15.1605
2.719 	1 	16.0857
2.719 	3 	14.1681
2.719 	4 	13.6445
2.72 	0 	14.4866
2.72 	1 	8.91931
2.72 	3 	13.6729
2.72 	2 	9.90203
2.72 	4 	14.9982
2.72 	5 	14.8901
2.721 	1 	17.4621
2.721 	2 	18.1186
2.721 	5 	16.8285
2.721 	4 	16.5782
2.721 	3 	15.7519
2.721 	0 	25.6092
2.722 	0 	31.2277
2.722 	1 	33.9538
2.722 	3 	33.2245
2.722 	2 	15.5525
2.722 	4 	13.3442
2.722 	5 	14.5312
2.723 	2 	20.4934
2.723 	0 	15.8718
2.723 	4 	14.5924
2.723 	5 	18.4555
2.723 	1 	11.0656
2.723 	3 	12.9122
2.724 	1 	22.2247
2.724 	2 	21.1573
2.724 	3 	22.586
2.724 	4 	21.3853
2.724 	0 	12.7977
2.724 	5 	13.0637
2.725 	5 	15.9489
2.725 	3 	18.9235
2.725 	2 	16.3463
2.725 	0 	24.1014
2.725 	1 	24.5717
2.725 	4 	12.3661
2.726 	3 	15.4515
2.726 	4 	13.1165
2.726 	0 	24.9892
2.726 	1 	21.0909
2.726 	2 	20.5836
2.726 	5 	23.5242
2.727 	1 	20.6168
2.727 	0 	11.5686
2.727 	2 	13.6464
2.727 	3 	13.3019
2.727 	5 	14.9014
2.727 	4 	15.2018
2.728 	0 	14.131
2.728 	2 	15.4062
2.728 	1 	15.6117
2.728 	3 	17.0011
2.728 	4 	15.9695
2.728 	5 	17.7147
2.729 	1 	18.6502
2.729 	5 	15.5453
2.729 	0 	18.9888
2.729 	2 	15.4576
2.729 	4 	12.1239
2.729 	3 	12.743
2.73 	1 	18.1459
2.73 	3 	19.3404
2.73 	4 	15.0707
2.73 	5 	17.7751
2.73 	0 	17.3562
2.73 	2 	16.5475
2.731 	1 	20.9897
2.731 	2 	18.6653
2.731 	3 	13.4196
2.731 	0 	11.3182
2.731 	5 	13.0988
2.731 	4 	15.2336
2.732 	2 	15.2383
2.732 	3 	14.8738
2.732 	4 	14.3013
2.732 	0 	23.8752
2.732 	1 	24.1911
2.732 	5 	22.436
2.733 	0 	17.8238
2.733 	5 	24.203
2.733 	2 	16.6288
2.733 	1 	9.21829
2.733 	4 	11.7852
2.733 	3 	12.508
2.734 	1 	18.7145
2.734 	0 	19.1362
2.734 	2 	9.23756
2.734 	3 	13.2284
2.734 	5 	13.3365
2.734 	4 	15.2201
2.735 	2 	15.0738
2.735 	0 	14.7011
2.735 	1 	14.8921
2.735 	3 	17.1925
2.735 	4 	16.7319
2.735 	5 	15.2716
2.736 	1 	21.3421
2.736 	4 	19.8784
2.736 	5 	19.4216
2.736 	0 	18.2189
2.736 	2 	16.6806
2.736 	3 	12.2603
2.737 	1 	18.7076
2.737 	0 	22.6117
2.737 	2 	19.6001
2.737 	3 	10.9113
2.737 	4 	14.0575
2.737 	5 	13.0364
2.738 	0 	19.1855
2.738 	1 	15.0595
2.738 	2 	18.1656
2.738 	3 	19.6766
2.738 	5 	15.3477
2.738 	4 	15.1539
2.739 	2 	14.8
2.739 	4 	14.3747
2.739 	1 	23.5766
2.739 	5 	21.5049
2.739 	0 	11.9016
2.739 	3 	9.91596
2.74 	0 	14.6373
2.74 	4 	12.6639
2.74 	5 	11.9628
2.74 	1 	14.7232
2.74 	2 	11.4955
2.74 	3 	11.8203
2.741 	3 	37.8651
2.741 	4 	38.3719
2.741 	5 	37.6221
2.741 	0 	65.7918
2.741 	1 	59.6935
2.741 	2 	59.0659
2.742 	0 	33.5752
2.742 	1 	34.4779
2.742 	2 	33.6993
2.742 	3 	21.4085
2.742 	4 	15.108
2.742 	5 	22.898
2.743 	1 	18.5933
2.743 	0 	12.2894
2.743 	2 	16.6839
2.743 	5 	14.348
2.743 	3 	17.1157
2.743 	4 	17.2406
2.744 	1 	21.692
2.744 	2 	14.3626
2.744 	0 	18.9977
2.744 	3 	14.3667
2.744 	5 	15.4042
2.744 	4 	14.9532
2.745 	0 	19.1305
2.745 	2 	18.5344
2.745 	3 	21.4657
2.745 	4 	24.4341
2.745 	5 	24.6949
2.745 	1 	13.0615
2.746 	1 	16.2026
2.746 	2 	18.5913
2.746 	3 	19.6628
2.746 	4 	13.8753
2.746 	5 	12.7634
2.746 	0 	12.3967
2.747 	5 	13.5663
2.747 	0 	22.6838
2.747 	1 	22.4872
2.747 	3 	22.2341
2.747 	4 	19.5388
2.747 	2 	11.9585
2.748 	1 	18.3934
2.748 	2 	14.4175
2.748 	3 	17.5197
2.748 	0 	14.5152
2.748 	5 	22.4205
2.748 	4 	14.7509
2.749 	1 	21.7982
2.749 	3 	20.599
2.749 	4 	21.9578
2.749 	5 	19.3187
2.749 	0 	14.3546
2.749 	2 	14.8082
2.75 	0 	19.3743
2.75 	2 	16.3395
2.75 	5 	15.4125
2.75 	1 	11.502
2.75 	4 	14.1275
2.75 	3 	16.7857
2.751 	0 	18.9409
2.751 	3 	16.5437
2.751 	4 	17.3617
2.751 	5 	17.9837
2.751 	2 	16.4706
2.751 	1 	12.6956
2.752 	1 	8.75664
2.752 	2 	10.6266
2.752 	0 	12.6137
2.752 	3 	11.082
2.752 	5 	15.284
2.752 	4 	14.4917
2.753 	0 	14.1563
2.753 	1 	13.3336
2.753 	2 	22.3705
2.753 	3 	14.2073
2.753 	4 	13.4777
2.753 	5 	12.3768
2.754 	0 	14.8268
2.754 	1 	13.9371
2.754 	2 	18.7455
2.754 	5 	14.4025
2.754 	4 	25.964
2.754 	3 	16.475
2.755 	3 	17.9905
2.755 	2 	16.2655
2.755 	0 	21.5028
2.755 	5 	15.1797
2.755 	1 	13.4649
2.755 	4 	14.2578
2.756 	0 	10.2165
2.756 	1 	8.09699
2.756 	2 	11.6049
2.756 	3 	9.09235
2.756 	4 	13.8005
2.756 	5 	13.7568
2.757 	5 	13.3333
2.757 	2 	15.5677
2.757 	0 	19.63
2.757 	1 	14.5854
2.757 	3 	16.1752
2.757 	4 	17.5091
2.758 	2 	16.0621
2.758 	0 	12.6623
2.758 	3 	11.3089
2.758 	5 	11.3527
2.758 	1 	13.9161
2.758 	4 	11.2395
2.759 	0 	16.1826
2.759 	1 	17.5786
2.759 	5 	14.8687
2.759 	3 	14.834
2.759 	4 	14.4925
2.759 	2 	14.4504
2.76 	0 	18.3951
2.76 	1 	7.59257
2.76 	4 	11.4165
2.76 	5 	13.1971
2.76 	2 	15.738
2.76 	3 	14.9189
2.761 	1 	13.8414
2.761 	5 	14.9889
2.761 	0 	19.6956
2.761 	2 	15.8105
2.761 	3 	14.2704
2.761 	4 	14.5853
2.762 	0 	12.6054
2.762 	1 	14.3896
2.762 	2 	14.6556
2.762 	3 	11.7251
2.762 	4 	13.5657
2.762 	5 	10.2597
2.763 	2 	15.8548
2.763 	5 	15.0155
2.763 	0 	19.7074
2.763 	3 	15.1439
2.763 	4 	12.3959
2.763 	1 	14.401
2.764 	4 	12.049
2.764 	5 	12.9667
2.764 	0 	12.5501
2.764 	3 	11.3602
2.764 	1 	14.5801
2.764 	2 	12.0588
2.765 	4 	12.1803
2.765 	1 	13.9562
2.765 	3 	11.0194
2.765 	2 	15.9045
2.765 	5 	15.0838
2.765 	0 	19.7052
2.766 	4 	12.3023
2.766 	0 	12.4767
2.766 	3 	11.3381
2.766 	1 	14.7436
2.766 	2 	11.9739
2.781 	3 	35.0807
2.781 	5 	36.2424
2.781 	2 	38.8663
2.781 	4 	35.9182
2.781 	0 	56.0044
2.781 	1 	67.4143
2.782 	5 	21.2182
2.782 	0 	22.696
2.782 	1 	19.5721
2.782 	2 	17.3851
2.782 	3 	19.6184
2.782 	4 	22.3762
2.783 	0 	21.2809
2.783 	1 	20.7933
2.783 	2 	20.7174
2.783 	3 	22.0313
2.783 	4 	23.6177
2.783 	5 	22.9581
2.784 	0 	19.2445
2.784 	1 	16.2371
2.784 	2 	17.3001
2.784 	3 	11.3401
2.784 	4 	14.3909
2.784 	5 	19.6222
2.785 	0 	14.4906
2.785 	1 	17.5746
2.785 	2 	19.9247
2.785 	3 	14.3161
2.785 	4 	19.1499
2.785 	5 	10.4013
2.786 	0 	17.0008
2.786 	1 	10.5776
2.786 	2 	8.82998
2.786 	3 	18.0713
2.786 	5 	11.6163
2.786 	4 	13.9206
2.787 	4 	14.4664
2.787 	0 	15.3278
2.787 	3 	15.6316
2.787 	1 	14.3279
2.787 	2 	14.3402
2.787 	5 	14.7114
2.788 	0 	18.6041
2.788 	2 	15.1936
2.788 	3 	14.4328
2.788 	4 	17.0984
2.788 	5 	16.9919
2.788 	1 	15.1111
2.789 	0 	12.8806
2.789 	3 	11.9077
2.789 	4 	13.2259
2.789 	2 	14.7502
2.789 	5 	14.1477
2.789 	1 	13.0393
2.79 	0 	27.1545
2.79 	1 	21.4329
2.79 	2 	19.0918
2.79 	4 	16.1181
2.79 	5 	19.9902
2.79 	3 	11.3911
2.791 	0 	13.8231
2.791 	1 	14.7128
2.791 	2 	9.46743
2.791 	4 	7.22702
2.791 	5 	8.05294
2.791 	3 	21.9376
2.792 	4 	14.4554
2.792 	5 	11.6031
2.792 	2 	11.6251
2.792 	0 	13.7298
2.792 	1 	14.9156
2.792 	3 	12.421
2.793 	0 	19.7878
2.793 	1 	12.0741
2.793 	2 	14.694
2.793 	4 	13.0381
2.793 	3 	15.7048
2.793 	5 	14.92
2.794 	4 	14.4129
2.794 	0 	15.6122
2.794 	2 	13.0476
2.794 	3 	15.3666
2.794 	5 	12.0557
2.794 	1 	22.558
2.795 	0 	16.3052
2.795 	2 	13.8061
2.795 	3 	15.2841
2.795 	4 	13.9289
2.795 	5 	13.2811
2.795 	1 	13.2717
2.796 	0 	13.43
2.796 	3 	12.7065
2.796 	4 	12.9066
2.796 	1 	14.5068
2.796 	2 	14.645
2.796 	5 	20.194
2.797 	3 	17.1358
2.797 	4 	14.3073
2.797 	5 	12.6168
2.797 	0 	14.3904
2.797 	1 	15.0486
2.797 	2 	11.771
2.798 	2 	15.0186
2.798 	0 	14.0583
2.798 	1 	14.4482
2.798 	4 	14.2645
2.798 	3 	15.8788
2.798 	5 	14.9408
2.799 	3 	16.8807
2.799 	4 	14.208
2.799 	0 	15.7011
2.799 	1 	13.1548
2.799 	5 	12.9272
2.799 	2 	11.8067
2.8 	4 	12.5882
2.8 	3 	15.4101
2.8 	0 	14.5795
2.8 	1 	15.1335
2.8 	5 	11.8181
2.8 	2 	15.1188
2.801 	3 	13.0492
2.801 	0 	12.2585
2.801 	4 	14.0845
2.801 	5 	12.1867
2.801 	1 	12.8575
2.801 	2 	15.1629
2.802 	0 	13.6469
2.802 	3 	11.6741
2.802 	1 	13.3889
2.802 	2 	11.8351
2.802 	4 	12.9314
2.802 	5 	11.6216
2.803 	0 	11.1176
2.803 	1 	12.5221
2.803 	2 	12.4411
2.821 	2 	32.7959
2.821 	5 	26.4655
2.821 	3 	36.421
2.821 	4 	40.671
2.821 	0 	66.0272
2.821 	1 	67.7076
2.822 	3 	12.8634
2.822 	4 	19.028
2.822 	5 	21.5288
2.822 	0 	19.5271
2.822 	1 	19.6601
2.822 	2 	21.6511
2.823 	1 	16.6913
2.823 	3 	17.0578
2.823 	4 	15.2498
2.823 	5 	16.6595
2.823 	0 	27.0076
2.823 	2 	23.5217
2.824 	0 	19.5294
2.824 	3 	18.7024
2.824 	2 	17.5201
2.824 	4 	19.0348
2.824 	1 	24.1309
2.824 	5 	25.06
2.825 	4 	17.3537
2.825 	0 	14.6134
2.825 	1 	15.974
2.825 	2 	15.9425
2.825 	3 	15.3527
2.825 	5 	18.951
2.826 	4 	15.459
2.826 	2 	11.5436
2.826 	0 	13.9992
2.826 	1 	14.8035
2.826 	3 	15.1997
2.826 	5 	12.0066
2.827 	3 	12.4913
2.827 	1 	13.4623
2.827 	0 	11.5848
2.827 	2 	15.0419
2.827 	4 	9.85566
2.827 	5 	13.0715
2.828 	0 	14.4763
2.828 	1 	13.4151
2.828 	3 	13.981
2.828 	5 	10.9662
2.828 	2 	16.8856
2.828 	4 	13.2781
2.829 	1 	16.7703
2.829 	4 	17.6726
2.829 	2 	19.7973
2.829 	5 	21.7913
2.829 	0 	30.2479
2.829 	3 	12.8959
2.83 	3 	12.1534
2.83 	2 	24.0241
2.83 	0 	14.0264
2.83 	4 	14.1223
2.83 	1 	12.9103
2.83 	5 	13.0289
2.831 	0 	18.8983
2.831 	3 	18.8541
2.831 	4 	15.3469
2.831 	5 	12.0996
2.831 	2 	17.0556
2.831 	1 	23.9579
2.832 	2 	17.1578
2.832 	3 	15.2463
2.832 	5 	13.7734
2.832 	0 	8.19543
2.832 	1 	12.3049
2.832 	4 	13.1545
2.833 	0 	13.0098
2.833 	2 	12.3494
2.833 	3 	12.5491
2.833 	4 	10.3847
2.833 	5 	10.2436
2.833 	1 	14.6114
2.834 	0 	10.9675
2.834 	2 	13.7935
2.834 	3 	11.5768
2.834 	1 	17.1527
2.834 	4 	18.7569
2.834 	5 	13.7669
